ESTU_TIPODOCUMENTO_PRO,ESTU_GENERO_PRO,ESTU_FECHANACIMIENTO_PRO,PERIODO_PRO,ESTU_CONSECUTIVO_PRO,ESTU_DEPTO_RESIDE_PRO,ESTU_MCPIO_RESIDE_PRO,ESTU_AREARESIDE,ESTU_PAGOMATRICULABECA,ESTU_PAGOMATRICULACREDITO,ESTU_PAGOMATRICULAPADRES,ESTU_PAGOMATRICULAPROPIO,FAMI_ESTRATOVIVIENDA_PRO,FAMI_TIENEINTERNET,ESTU_HORASSEMANATRABAJA,INST_COD_INSTITUCION,INST_NOMBRE_INSTITUCION,ESTU_PRGM_ACADEMICO,ESTU_METODO_PRGM,ESTU_NUCLEO_PREGRADO,MOD_RAZONA_CUANTITAT_PUNT,MOD_LECTURA_CRITICA_PUNT,MOD_COMPETEN_CIUDADA_PUNT,MOD_INGLES_PUNT,MOD_COMUNI_ESCRITA_PUNT,PUNT_GLOBAL,CONSECUTIVO_SABERPRO,CONSECUTIVO_SABER11,ESTU_TIPODOCUMENTO_11,ESTU_GENERO_11,ESTU_FECHANACIMIENTO_11,PERIODO_11,ESTU_CONSECUTIVO_11,ESTU_DEPTO_RESIDE_11,ESTU_MCPIO_RESIDE_11,FAMI_ESTRATOVIVIENDA_11,COLE_CARACTER,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,FACULTAD,CAMPUS
CC,M,19/09/1996,20183,EK201830162545,CORDOBA,MONTERIA,AREA RURAL,SI,NO,NO,SI,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA AGRONOMICA,PRESENCIAL,INGENIERIA AGRONOMICA PECUARIA Y AFINES,122,156,111,135,141.0,133,EK201830162545,SB11201320558167,TI,M,17/09/1996,20132,SB11201320558167,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,55,43,48,48,58,FACULTAD DE CIENCIAS AGRICOLAS,CAMPUS MONTERIA
CC,M,01/09/1996,20183,EK201830069544,CORDOBA,AYAPEL,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA DE SISTEMAS,DISTANCIA,INGENIERIA DE SISTEMAS TELEMATICA Y AFINES,167,152,168,161,90.0,148,EK201830069544,SB11201220571455,TI,M,01/09/1996,20122,SB11201220571455,CORDOBA,AYAPEL,Estrato 1,ACADEMICO,59,54,57,65,63,FACULTAD DE INGENIERIAS,MULTICAMPUS
CC,M,16/12/1996,20183,EK201830104614,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,BACTERIOLOGIA,PRESENCIAL,BACTERIOLOGIA,167,201,162,122,187.0,168,EK201830104614,SB11201320081295,TI,M,16/12/1996,20132,SB11201320081295,CORDOBA,PUEBLO NUEVO,Estrato 1,TECNICOACADEMICO,77,59,87,57,70,FACULTAD DE CIENCIAS DE LA SALUD,CAMPUS MONTERIA
CC,M,09/08/1996,20183,EK201830192533,CORDOBA,LORICA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,QUIMICA,PRESENCIAL,QUIMICA Y AFINES,186,141,124,170,167.0,158,EK201830192533,SB11201220587764,TI,M,09/08/1996,20122,SB11201220587764,CORDOBA,LORICA,Estrato 2,ACADEMICO,57,52,56,59,65,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,F,22/07/1996,20183,EK201830209819,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA AMBIENTAL,PRESENCIAL,INGENIERIA AMBIENTAL SANITARIA Y AFINES,184,160,140,144,161.0,158,EK201830209819,SB11201220446448,TI,F,22/07/1996,20122,SB11201220446448,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,66,58,77,70,73,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,M,21/06/1995,20183,EK201830217001,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA MECANICA,PRESENCIAL,INGENIERIA MECANICA Y AFINES,165,187,137,180,94.0,153,EK201830217001,SB11201220551117,TI,M,21/06/1995,20122,SB11201220551117,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,64,68,74,72,79,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,F,13/03/1997,20183,EK201830076967,CORDOBA,CIENAGA DE ORO,AREA RURAL,SI,NO,SI,SI,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,121,112,114,129,127.0,121,EK201830076967,SB11201320113292,TI,F,13/03/1997,20132,SB11201320113292,CORDOBA,CIENAGA DE ORO,Estrato 1,ACADEMICO,55,46,48,43,57,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,10/02/1996,20183,EK201830209441,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA AMBIENTAL,PRESENCIAL,INGENIERIA AMBIENTAL SANITARIA Y AFINES,174,169,155,176,181.0,171,EK201830209441,SB11201220445550,TI,F,10/02/1996,20122,SB11201220445550,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,61,60,70,51,65,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,M,27/04/1995,20183,EK201830076551,CORDOBA,CERETE,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,128,108,81,109,94.0,104,EK201830076551,SB11201320144044,TI,M,27/04/1995,20132,SB11201320144044,CORDOBA,CERETE,Estrato 1,ACADEMICO,41,49,50,53,46,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,30/04/1997,20183,EK201830077804,CORDOBA,LORICA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,173,180,126,143,194.0,163,EK201830077804,SB11201320500520,TI,F,30/04/1997,20132,SB11201320500520,CORDOBA,LORICA,Estrato 2,ACADEMICO,53,43,56,60,60,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,28/10/1996,20183,EK201830209366,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 2,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA AMBIENTAL,PRESENCIAL,INGENIERIA AMBIENTAL SANITARIA Y AFINES,143,162,134,176,129.0,149,EK201830209366,SB11201320129055,TI,F,28/10/1996,20132,SB11201320129055,CORDOBA,MONTERIA,Estrato 3,ACADEMICO,60,60,61,54,61,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,F,11/11/1995,20183,EK201830076274,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,123,127,100,129,144.0,125,EK201830076274,SB11201320491555,TI,F,11/11/1995,20132,SB11201320491555,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,50,46,45,49,54,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,16/08/1996,20183,EK201830203314,CORDOBA,LORICA,AREA RURAL,NO,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,BIOLOGIA,PRESENCIAL,BIOLOGIA MICROBIOLOGIA Y AFINES,148,162,145,146,143.0,149,EK201830203314,SB11201320274475,TI,F,19/01/0022,20132,SB11201320274475,CORDOBA,LORICA,Estrato 1,ACADEMICO,52,57,57,61,52,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,F,04/03/1995,20183,EK201830077364,CORDOBA,SAHAGUN,CABECERA MUNICIPAL,SI,SI,SI,SI,Estrato 1,SI,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,130,119,107,123,71.0,110,EK201830077364,SB11201220456453,TI,F,04/03/1995,20122,SB11201220456453,CORDOBA,SAHAGUN,Estrato 1,ACADEMICO,47,37,54,41,53,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,M,23/02/1997,20183,EK201830209357,CORDOBA,CIENAGA DE ORO,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA AMBIENTAL,PRESENCIAL,INGENIERIA AMBIENTAL SANITARIA Y AFINES,166,182,176,165,157.0,169,EK201830209357,SB11201320063783,TI,M,28/02/1997,20132,SB11201320063783,CORDOBA,CIENAGA DE ORO,Estrato 1,ACADEMICO,56,53,61,61,71,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,F,20/09/1996,20183,EK201830074658,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 3,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ENFERMERIA,PRESENCIAL,ENFERMERIA,111,158,162,153,184.0,154,EK201830074658,SB11201320129005,TI,F,20/09/1996,20132,SB11201320129005,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,64,54,65,54,55,FACULTAD DE CIENCIAS DE LA SALUD,CAMPUS MONTERIA
CC,M,05/01/1996,20183,EK201830073882,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,147,108,134,143,106.0,128,EK201830073882,SB11201220550902,TI,M,05/01/1996,20122,SB11201220550902,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,44,43,50,65,50,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,M,14/11/1997,20183,EK201830170296,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES   LENGUA CASTELLANA,PRESENCIAL,EDUCACION,133,148,110,117,156.0,133,EK201830170296,SB11201420527972,TI,M,14/11/1997,20142,SB11201420527972,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,57,53,58,52,54,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,22/05/1996,20183,EK201830069759,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA DE SISTEMAS,DISTANCIA,INGENIERIA DE SISTEMAS TELEMATICA Y AFINES,161,142,125,148,161.0,147,EK201830069759,SB11201220385125,TI,F,22/05/1996,20122,SB11201220385125,BOLIVAR,MAGANGUE,Estrato 1,ACADEMICO,50,46,48,59,53,FACULTAD DE INGENIERIAS,MULTICAMPUS
CC,M,22/06/1995,20183,EK201830217020,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA MECANICA,PRESENCIAL,INGENIERIA MECANICA Y AFINES,232,163,200,204,109.0,182,EK201830217020,SB11201220511140,TI,M,22/06/1995,20122,SB11201220511140,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,77,78,79,80,82,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,M,16/08/1997,20183,EK201830172559,CORDOBA,CERETE,CABECERA MUNICIPAL,SI,NO,NO,SI,Estrato 2,NO,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,PRESENCIAL,EDUCACION,136,100,112,114,104.0,113,EK201830172559,SB11201420139947,TI,F,16/08/1997,20142,SB11201420139947,CORDOBA,CERETE,Estrato 2,ACADEMICO,53,52,55,44,52,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,02/02/1997,20183,EK201830198518,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,154,147,121,145,159.0,145,EK201830198518,SB11201420260581,TI,M,02/02/1997,20142,SB11201420260581,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,47,52,40,49,47,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,05/09/1996,20183,EK201830069356,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA DE SISTEMAS,DISTANCIA,INGENIERIA DE SISTEMAS TELEMATICA Y AFINES,139,143,142,137,110.0,134,EK201830069356,SB11201220539497,TI,M,05/09/1996,20122,SB11201220539497,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,51,41,53,60,62,FACULTAD DE INGENIERIAS,MULTICAMPUS
CC,F,30/12/1995,20183,EK201830173154,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,NO,SI,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES   LENGUA CASTELLANA,PRESENCIAL,EDUCACION,167,152,141,135,165.0,152,EK201830173154,SB11201220447593,TI,F,30/12/1995,20122,SB11201220447593,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,62,39,66,60,60,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,02/06/1996,20183,EK201830076209,CORDOBA,CIENAGA DE ORO,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,87,115,105,102,125.0,107,EK201830076209,SB11201320228690,TI,F,02/06/1996,20132,SB11201320228690,CORDOBA,CIENAGA DE ORO,Estrato 1,ACADEMICO,47,42,54,43,45,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,M,10/07/1993,20183,EK201830074886,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ENFERMERIA,PRESENCIAL,ENFERMERIA,155,170,171,176,149.0,164,EK201830074886,SB11201220590600,CC,M,10/07/1993,20122,SB11201220590600,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,71,49,67,45,51,FACULTAD DE CIENCIAS DE LA SALUD,CAMPUS MONTERIA
CC,F,23/02/1998,20183,EK201830155238,CORDOBA,CERETE,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA AGRONOMICA,PRESENCIAL,INGENIERIA AGRONOMICA PECUARIA Y AFINES,142,156,130,149,103.0,136,EK201830155238,SB11201320075684,TI,F,23/02/1998,20132,SB11201320075684,CORDOBA,CERETE,Estrato 1,ACADEMICO,60,43,56,55,63,FACULTAD DE CIENCIAS AGRICOLAS,CAMPUS MONTERIA
CC,F,14/05/1994,20183,EK201830189230,CORDOBA,SAHAGUN,CABECERA MUNICIPAL,SI,SI,SI,SI,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,DISTANCIA,EDUCACION,84,86,103,124,111.0,102,EK201830189230,SB11201320310901,CC,F,14/05/1994,20132,SB11201320310901,CORDOBA,SAHAGUN,Estrato 1,TECNICOACADEMICO,39,44,38,36,41,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,MULTICAMPUS
CC,M,30/05/1995,20183,EK201830176376,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,MATEMATICAS,PRESENCIAL,MATEMATICAS ESTADISTICA Y AFINES,207,145,105,116,172.0,149,EK201830176376,SB11201220447452,TI,M,30/06/1995,20122,SB11201220447452,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,46,50,49,62,65,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,F,13/08/1997,20183,EK201830192522,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,QUIMICA,PRESENCIAL,QUIMICA Y AFINES,172,182,181,146,139.0,164,EK201830192522,SB11201320241078,TI,F,13/08/1997,20132,SB11201320241078,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,56,50,64,60,67,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,F,19/03/1996,20183,EK201830084750,ANTIOQUIA,CAUCASIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 1,SI,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,88,111,112,106,128.0,109,EK201830084750,SB11201320365730,TI,F,19/03/1996,20132,SB11201320365730,CORDOBA,BUENAVISTA,Estrato 1,ACADEMICO,47,49,43,48,36,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,M,27/01/1996,20183,EK201830209821,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,INGENIERIA AMBIENTAL,PRESENCIAL,INGENIERIA AMBIENTAL SANITARIA Y AFINES,160,147,163,139,134.0,149,EK201830209821,SB11201220573747,TI,M,27/01/1996,20122,SB11201220573747,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,59,43,66,64,65,FACULTAD DE INGENIERIAS,CAMPUS MONTERIA
CC,F,27/09/1996,20183,EK201830169044,SANTAFE DE BOGOTA D.C,BOGOTA DC,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,MEDICINA VETERINARIA Y ZOOTECNIA,PRESENCIAL,ZOOTECNIA,198,140,63,184,160.0,149,EK201830169044,SB11201320072867,TI,F,27/09/1996,20132,SB11201320072867,BOGOTA,BOGOTA DC,Estrato 3,ACADEMICO,56,76,62,82,72,FAC DE MEDICINA VETERINARIA Y ZOOTECNIA,MULTICAMPUS
CC,F,15/11/1998,20183,EK201830178448,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,SI,SI,NO,Estrato 2,SI,NAN,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,DISTANCIA,EDUCACION,128,154,145,156,146.0,146,EK201830178448,SB11201320350165,TI,F,15/11/1998,20132,SB11201320350165,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,67,50,63,36,43,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,MULTICAMPUS
CC,M,21/01/1998,20183,EK201830069474,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,167,148,145,225,154.0,168,EK201830069474,SB11201420453286,TI,M,21/01/1998,20142,SB11201420453286,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,64,77,60,55,65,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,16/05/1995,20183,EK201830172538,CORDOBA,MOITOS,AREA RURAL,NO,NO,SI,SI,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,PRESENCIAL,EDUCACION,138,137,109,128,159.0,134,EK201830172538,SB11201320380242,TI,M,16/05/1995,20132,SB11201320380242,CORDOBA,MOITOS,Estrato 1,ACADEMICO,58,43,52,55,55,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,24/12/1994,20183,EK201830168181,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,NO,SI,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ESTADISTICA,PRESENCIAL,MATEMATICAS ESTADISTICA Y AFINES,194,196,161,152,159.0,172,EK201830168181,SB11201220446239,TI,M,12/12/1994,20122,SB11201220446239,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,62,54,72,82,71,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,M,27/02/1995,20183,EK201830192204,CORDOBA,MOMIL,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,136,188,162,107,135.0,146,EK201830192204,SB11201320380938,TI,M,27/02/1995,20132,SB11201320380938,CORDOBA,MOMIL,Estrato 1,ACADEMICO,44,53,42,50,50,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,12/08/1997,20183,EK201830170316,CORDOBA,SAHAGUN,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 2,SI,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES   LENGUA CASTELLANA,PRESENCIAL,EDUCACION,150,170,173,130,197.0,164,EK201830170316,SB11201420059340,TI,F,12/08/1997,20142,SB11201420059340,CORDOBA,SAHAGUN,Estrato 2,ACADEMICO,61,45,61,59,56,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,13/12/1997,20183,EK201830077065,CORDOBA,MOITOS,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,142,130,138,134,138.0,136,EK201830077065,SB11201320102227,TI,F,13/12/1997,20132,SB11201320102227,CORDOBA,MOITOS,Estrato 1,ACADEMICO,52,57,53,50,53,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,M,11/10/1996,20183,EK201830168339,CORDOBA,MONTERIA,AREA RURAL,SI,NO,SI,SI,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICAMUSICA,PRESENCIAL,EDUCACION,167,166,156,177,180.0,169,EK201830168339,SB11201320558137,TI,M,10/10/1996,20132,SB11201320558137,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,67,43,49,56,65,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,14/08/1995,20183,EK201830172238,MAGDALENA,SANTA MARTA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,MEDICINA VETERINARIA Y ZOOTECNIA,PRESENCIAL,ZOOTECNIA,121,173,133,159,107.0,139,EK201830172238,SB11201220377403,TI,M,14/08/1995,20122,SB11201220377403,BOLIVAR,CARTAGENA DE INDIAS,Estrato 2,TECNICOACADEMICO,61,59,64,57,60,FAC DE MEDICINA VETERINARIA Y ZOOTECNIA,MULTICAMPUS
CC,M,02/10/1994,20183,EK201830192508,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,NO,SI,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,QUIMICA,PRESENCIAL,QUIMICA Y AFINES,145,129,80,133,89.0,115,EK201830192508,SB11201220445835,TI,M,02/10/1994,20122,SB11201220445835,CORDOBA,MONTERIA,Estrato 3,ACADEMICO,49,54,52,53,53,FACULTAD DE CIENCIAS BASICAS,CAMPUS MONTERIA
CC,F,09/10/1996,20183,EK201830074872,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ENFERMERIA,PRESENCIAL,ENFERMERIA,145,137,108,154,135.0,136,EK201830074872,SB11201220031818,TI,F,09/10/1996,20122,SB11201220031818,SUCRE,SAMPUES,Estrato 2,ACADEMICO,58,65,57,62,65,FACULTAD DE CIENCIAS DE LA SALUD,CAMPUS MONTERIA
CC,F,17/03/1996,20183,EK201830169410,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 3,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN INFORMATICA Y MEDIOS AUDIOVISUALES,PRESENCIAL,EDUCACION,93,90,107,105,,79,EK201830169410,SB11201220552057,TI,F,17/03/1996,20122,SB11201220552057,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,57,45,56,53,48,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,23/11/1998,20183,EK201830170305,CORDOBA,SAN BERNARDO DEL VIENTO,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES   LENGUA CASTELLANA,PRESENCIAL,EDUCACION,144,122,137,123,181.0,141,EK201830170305,SB11201420434527,TI,F,23/11/1998,20142,SB11201420434527,CORDOBA,SAN BERNARDO DEL VIENTO,Estrato 1,TECNICO,55,44,52,52,40,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
